target,sample_count,MAE,RMSE,R2
Voc,1237,0.04975992306282084,0.07426280965686365,0.6008515066292454
Jsc,1237,1.8290851538924122,2.7602435345732395,0.6506579363501346
PCE,1237,2.126718085482196,2.8704856950967494,0.6629437643310068
FF,1237,0.05763194435900664,0.11856116936858525,0.5291195743092656
