target,sample_count,MAE,RMSE,R2
Voc,1235,0.05040686703428161,0.07506624828264762,0.59227814709801
Jsc,1235,1.8487596993797395,2.778141289731019,0.6463954753692438
PCE,1235,2.1514620331947927,2.8983336282050987,0.6559347135075615
FF,1235,0.053818580893270775,0.07865077886326702,0.5826786080634403
