target,sample_count,MAE,RMSE,R2
Voc,1235,0.06525158820851178,0.09349148733249575,0.36756090983807455
Jsc,1235,2.527035535126474,3.505839460283023,0.43689004504131923
PCE,1235,2.723912875450536,3.5158544506847527,0.49370238450146287
FF,1235,0.0641440684288626,0.08879461246935758,0.4680904054568126
