target,sample_count,MAE,RMSE,R2
Voc,1237,0.05323554735427402,0.07800623583950267,0.5595968819205508
Jsc,1237,1.9726779769605112,2.908518169521732,0.612117986661145
PCE,1237,2.2573243840650714,3.0029355780952436,0.6311212622773488
FF,1237,0.060604313952725954,0.12127023852778737,0.5073549167588212
