target,sample_count,MAE,RMSE,R2
Voc,1237,0.048106791331601916,0.07267157124618563,0.6177734572260519
Jsc,1237,1.7699237299195194,2.6956075756096403,0.6668272946709216
PCE,1237,2.064907659627248,2.811933384426316,0.6765541017044958
FF,1237,0.05622346227823164,0.1175253408809103,0.5373114756407837
