target,sample_count,MAE,RMSE,R2
Voc,1235,0.053182701060426496,0.07813029721475023,0.5583141154988802
Jsc,1235,1.9729422655672388,2.902305782661507,0.6140815965412816
PCE,1235,2.2634732262051234,3.01190276015655,0.6284425281031092
FF,1235,0.05587623982219029,0.08064909840120309,0.5612030248114758
