target,sample_count,MAE,RMSE,R2
Voc,1235,0.0491177737473037,0.07381566727435364,0.605750031398695
Jsc,1235,1.79862319937177,2.729218888938242,0.6587396028023784
PCE,1235,2.1012395033154854,2.851709513190783,0.6669153069196357
FF,1235,0.05280123426774337,0.07782811362194358,0.5913630817507877
