target,sample_count,MAE,RMSE,R2
Voc,1235,0.05899063616297363,0.08507606341504004,0.4762918409657354
Jsc,1235,2.19789203798796,3.1356235763684226,0.5495392064513092
PCE,1235,2.458929171891247,3.2212762704325324,0.5749891149248993
FF,1235,0.05942101043450974,0.08411393022265959,0.5226900985953462
