target,sample_count,MAE,RMSE,R2
Voc,1237,0.047705809033326,0.07237213936178545,0.6209167778847455
Jsc,1237,1.7534509092591826,2.6807492737230683,0.6704900958353677
PCE,1237,2.0474166557920412,2.797460042822548,0.6798751585256243
FF,1237,0.05600861712489894,0.11730845717797045,0.5390176099281085
