target,sample_count,MAE,RMSE,R2
Voc,1237,0.04805087969221141,0.07267304029811546,0.6177580036915785
Jsc,1237,1.7668399084536799,2.6974050613995044,0.6663828138947004
PCE,1237,2.0602516504202724,2.8074547844825326,0.6775835935130734
FF,1237,0.056270139546071254,0.11755364106363533,0.5370886173835174
