target,sample_count,MAE,RMSE,R2
Voc,1237,0.048575596195373064,0.07316637091252036,0.6125507982644659
Jsc,1237,1.788950486502127,2.718468665885553,0.6611521441501542
PCE,1237,2.0819490447294706,2.8288141026268945,0.6726589966909884
FF,1237,0.05665701003542852,0.11791136167462721,0.534267013659051
