target,sample_count,MAE,RMSE,R2
Voc,1237,0.052262249361276915,0.07692588978128949,0.5717111202287661
Jsc,1237,1.9265689295433368,2.860414484890195,0.6248421692218633
PCE,1237,2.2191978299420634,2.963990013575865,0.6406273149820223
FF,1237,0.05952079542145099,0.12061133405882582,0.5126938061790371
