target,sample_count,MAE,RMSE,R2
Voc,1235,0.05484863060971904,0.08013804313633277,0.5353220828230161
Jsc,1235,2.033178282622735,2.962185514478335,0.5979929560260455
PCE,1235,2.315541289147412,3.067583946293562,0.6145775401163099
FF,1235,0.05672526056352395,0.08147899674246409,0.5521259112556816
