target,sample_count,MAE,RMSE,R2
Voc,1235,0.04862292431386817,0.07335372268908218,0.610669089337552
Jsc,1235,1.7778113233268211,2.7089185988465725,0.6637974019919198
PCE,1235,2.0791555324620385,2.8283731201267113,0.6723444650517221
FF,1235,0.05241188832322599,0.07743321443260506,0.5954994017582838
