target,sample_count,MAE,RMSE,R2
Voc,1237,0.047213695293480684,0.07201682628854442,0.6246298803505057
Jsc,1237,1.7323248361259402,2.6658748676025885,0.674136588706181
PCE,1237,2.0279422883761726,2.781564773271843,0.6835027450719529
FF,1237,0.055500229283157565,0.11703223288865112,0.5411859892569906
