target,sample_count,MAE,RMSE,R2
Voc,1237,0.04762057653232316,0.07234938030444735,0.6211551629952508
Jsc,1237,1.7470223293267746,2.679881578509555,0.6707033704579668
PCE,1237,2.041669012228824,2.792442575326869,0.6810224675301583
FF,1237,0.05596024928261329,0.11729941878379736,0.5390886428295125
