target,sample_count,MAE,RMSE,R2
Voc,1235,0.05132848859968216,0.07594946549289588,0.5826273267740572
Jsc,1235,1.881511052417029,2.811478586761465,0.6378581503729746
PCE,1235,2.1836178518030422,2.9293199182127925,0.6485385345189584
FF,1235,0.05439667354526569,0.07918197503854366,0.5770225134519628
