target,sample_count,MAE,RMSE,R2
Voc,1235,0.06151636621273249,0.088531448948282,0.43288685780087244
Jsc,1235,2.319765473753647,3.2719570351211784,0.5095165706793616
PCE,1235,2.5589449203016152,3.329798297110193,0.5458702430947422
FF,1235,0.06117042264076262,0.08586782648454802,0.5025773785986132
