target,sample_count,MAE,RMSE,R2
Voc,1237,0.04983223936852634,0.07424230504006425,0.6010718930393402
Jsc,1237,1.8318170536074565,2.758564862601469,0.6510827194545016
PCE,1237,2.1312755642152124,2.873543294811265,0.6622253270764511
FF,1237,0.057396236588689,0.1185215714549466,0.5294340578587589
