target,sample_count,MAE,RMSE,R2
Voc,1237,0.05486461622570639,0.07993399344025627,0.5375606705215017
Jsc,1237,2.033897199352514,2.9603138997638383,0.5981799461660665
PCE,1237,2.322537135110268,3.0662538813110953,0.615401297975921
FF,1237,0.061220252620188494,0.1224508336230257,0.49771618834002485
