target,sample_count,MAE,RMSE,R2
Voc,1223,0.07927488362558639,0.10211761625553119,0.012381707783026052
Jsc,1223,3.3568200301661437,4.372876692229207,0.025061484962993097
PCE,1223,3.7531773253551495,4.6507406717407225,0.07949309200617183
FF,1223,0.08197280122065559,0.10687417723182381,0.15289625161952547
