Ref_ID,Simulation_Voc,Simulation_Jsc,JV_default_Voc,Simulation_PCE,Simulation_FF
20506,0.000000e+00,0.000000e+00,1.03,1.585037e-25,inf
20507,0.000000e+00,0.000000e+00,0.95,1.585037e-25,inf
20508,0.000000e+00,0.000000e+00,1.02,1.585037e-25,inf
20509,0.000000e+00,0.000000e+00,1.03,1.585037e-25,inf
20510,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
20511,0.000000e+00,0.000000e+00,1.03,1.585037e-25,inf
20512,0.000000e+00,0.000000e+00,1.06,1.585037e-25,inf
20513,0.000000e+00,0.000000e+00,1.03,1.585037e-25,inf
20514,0.000000e+00,0.000000e+00,1.04,1.585037e-25,inf
20515,0.000000e+00,0.000000e+00,1.04,1.585037e-25,inf
20516,0.000000e+00,0.000000e+00,1.04,1.585037e-25,inf
20726,1.147249e-04,-1.166780e-10,1.105,1.592822e-25,1.189928e-10
20727,1.147249e-04,-1.166780e-10,1.105,1.592822e-25,1.189928e-10
20728,1.147249e-04,-1.166780e-10,1.105,1.592822e-25,1.189928e-10
20729,1.147249e-04,-1.166780e-10,1.105,1.592822e-25,1.189928e-10
20730,1.147249e-04,-1.166780e-10,1.105,1.592822e-25,1.189928e-10
20787,0.000000e+00,0.000000e+00,0.95,1.585037e-25,inf
20797,0.000000e+00,0.000000e+00,0.92,7.204817e-38,inf
20820,,,1.0,,
20821,,,0.99,,
20822,,,0.99,,
20823,,,0.99,,
20828,1.147249e-04,-1.166780e-10,0.95,1.592822e-25,1.189928e-10
20829,1.147249e-04,-1.166780e-10,0.924,1.592822e-25,1.189928e-10
20830,1.147249e-04,-1.166780e-10,0.913,1.592822e-25,1.189928e-10
20831,1.147249e-04,-1.166780e-10,0.71,1.592822e-25,1.189928e-10
20850,9.362132e-11,-9.362132e-17,0.973,1.025508e-37,1.170010e-10
20870,1.147249e-04,-1.166780e-10,1.093,1.592822e-25,1.189928e-10
20871,1.147249e-04,-1.166780e-10,1.079,1.592822e-25,1.189928e-10
20872,1.147249e-04,-1.166780e-10,1.093,1.592822e-25,1.189928e-10
20873,1.147249e-04,-1.166780e-10,1.093,1.592822e-25,1.189928e-10
20874,1.147249e-04,-1.166780e-10,1.092,1.592822e-25,1.189928e-10
20889,1.014690e+00,-2.900577e+02,0.965,2.071768e+01,7.039203e-01
20890,1.014690e+00,-2.900577e+02,1.065,2.071768e+01,7.039203e-01
20891,1.014690e+00,-2.900577e+02,1.03,2.071768e+01,7.039203e-01
20910,0.000000e+00,0.000000e+00,1.0,7.380095e-36,inf
20911,0.000000e+00,0.000000e+00,0.97,7.380095e-36,inf
20935,0.000000e+00,0.000000e+00,1.03,3.908372e-43,inf
21005,,,0.973,,
21026,0.000000e+00,0.000000e+00,0.884,8.931515e-39,inf
21027,0.000000e+00,0.000000e+00,0.914,1.585037e-25,inf
21028,0.000000e+00,0.000000e+00,0.994,1.585037e-25,inf
21029,0.000000e+00,0.000000e+00,1.01,1.585037e-25,inf
21060,0.000000e+00,0.000000e+00,1.04,1.585037e-25,inf
21147,0.000000e+00,0.000000e+00,0.89,1.585037e-25,inf
21157,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
21158,0.000000e+00,0.000000e+00,0.83,1.585037e-25,inf
21166,4.124419e-13,-4.124419e-19,1.08,1.990284e-42,1.170010e-10
21167,0.000000e+00,0.000000e+00,1.1,4.382725e-32,inf
21168,0.000000e+00,0.000000e+00,1.08,4.382725e-32,inf
21190,0.000000e+00,0.000000e+00,0.94,1.585037e-25,inf
21191,0.000000e+00,0.000000e+00,1.02,1.585037e-25,inf
21192,1.022387e+00,-2.900568e+02,0.88,2.050515e+01,6.914560e-01
21193,1.022387e+00,-2.900568e+02,0.89,2.050515e+01,6.914560e-01
21214,1.022387e+00,-2.900568e+02,1.01,2.050515e+01,6.914560e-01
21316,0.000000e+00,0.000000e+00,1.084,1.585037e-25,inf
21319,0.000000e+00,0.000000e+00,1.101,1.585037e-25,inf
21320,0.000000e+00,0.000000e+00,1.098,1.585037e-25,inf
21321,0.000000e+00,0.000000e+00,1.094,1.585037e-25,inf
21322,0.000000e+00,0.000000e+00,1.098,1.585037e-25,inf
21344,0.000000e+00,0.000000e+00,1.1,6.408746e-34,inf
21345,0.000000e+00,0.000000e+00,1.04,6.408746e-34,inf
21346,0.000000e+00,0.000000e+00,1.04,6.408746e-34,inf
21347,0.000000e+00,0.000000e+00,1.1,6.408746e-34,inf
21348,0.000000e+00,0.000000e+00,1.08,6.408746e-34,inf
21349,0.000000e+00,0.000000e+00,1.05,6.408746e-34,inf
21350,0.000000e+00,0.000000e+00,1.02,6.408746e-34,inf
21351,0.000000e+00,0.000000e+00,1.09,6.408746e-34,inf
21388,0.000000e+00,0.000000e+00,0.82,5.291995e-40,inf
21389,0.000000e+00,0.000000e+00,0.92,5.291995e-40,inf
21396,6.795348e-11,-6.795350e-17,0.79,5.402728e-38,1.170010e-10
21397,1.332267e-11,-1.332267e-17,0.8,2.076693e-39,1.170010e-10
21398,0.000000e+00,0.000000e+00,0.87,5.594311e-39,inf
21399,2.639997e-10,-2.639991e-16,0.82,8.154447e-37,1.170008e-10
21400,0.000000e+00,0.000000e+00,0.81,5.594311e-39,inf
21401,0.000000e+00,0.000000e+00,0.7,5.594311e-39,inf
21521,0.000000e+00,0.000000e+00,0.96,1.732321e-39,inf
21524,0.000000e+00,0.000000e+00,0.97,2.439512e-42,inf
21525,5.287189e-12,-5.287189e-18,1.03,3.270688e-40,1.170010e-10
21526,0.000000e+00,0.000000e+00,0.95,1.330914e-40,inf
21541,0.000000e+00,0.000000e+00,1.06,6.748898e-30,inf
21542,0.000000e+00,0.000000e+00,1.08,6.748898e-30,inf
21543,0.000000e+00,0.000000e+00,1.08,6.748898e-30,inf
21544,0.000000e+00,0.000000e+00,1.06,6.748898e-30,inf
21545,0.000000e+00,0.000000e+00,1.09,6.748898e-30,inf
21546,0.000000e+00,0.000000e+00,1.05,6.748898e-30,inf
21567,0.000000e+00,0.000000e+00,0.82,8.039166e-33,inf
21568,0.000000e+00,0.000000e+00,0.97,8.039166e-33,inf
21569,0.000000e+00,0.000000e+00,1.03,8.039166e-33,inf
21570,0.000000e+00,0.000000e+00,0.84,8.039166e-33,inf
21571,0.000000e+00,0.000000e+00,0.75,8.039166e-33,inf
21572,0.000000e+00,0.000000e+00,0.84,8.039166e-33,inf
21573,0.000000e+00,0.000000e+00,0.94,8.039166e-33,inf
21574,0.000000e+00,0.000000e+00,1.01,8.039166e-33,inf
21575,0.000000e+00,0.000000e+00,0.83,8.039166e-33,inf
21576,0.000000e+00,0.000000e+00,0.75,8.039166e-33,inf
21577,0.000000e+00,0.000000e+00,0.97,5.095358e-32,inf
21578,0.000000e+00,0.000000e+00,0.99,5.095358e-32,inf
21579,0.000000e+00,0.000000e+00,1.04,5.095358e-32,inf
21580,0.000000e+00,0.000000e+00,1.04,5.095358e-32,inf
21581,0.000000e+00,0.000000e+00,0.92,5.095358e-32,inf
21582,0.000000e+00,0.000000e+00,0.86,5.095358e-32,inf
21639,0.000000e+00,0.000000e+00,0.7759999999999999,8.526734e-40,inf
21640,0.000000e+00,0.000000e+00,0.816,8.526734e-40,inf
21641,0.000000e+00,0.000000e+00,0.976,8.526734e-40,inf
21642,0.000000e+00,0.000000e+00,0.996,8.526734e-40,inf
21643,0.000000e+00,0.000000e+00,1.029,8.526734e-40,inf
21644,0.000000e+00,0.000000e+00,1.032,8.526734e-40,inf
21645,0.000000e+00,0.000000e+00,0.958,8.526734e-40,inf
21646,0.000000e+00,0.000000e+00,0.8320000000000001,8.526734e-40,inf
21647,0.000000e+00,0.000000e+00,0.8109999999999999,8.526734e-40,inf
21724,0.000000e+00,0.000000e+00,0.85,1.585037e-25,inf
21725,0.000000e+00,0.000000e+00,0.87,1.585037e-25,inf
21726,0.000000e+00,0.000000e+00,0.91,1.585037e-25,inf
21727,0.000000e+00,0.000000e+00,0.79,1.585037e-25,inf
21728,0.000000e+00,0.000000e+00,0.94,1.585037e-25,inf
21729,0.000000e+00,0.000000e+00,1.01,1.585037e-25,inf
21730,0.000000e+00,0.000000e+00,0.99,1.585037e-25,inf
21731,0.000000e+00,0.000000e+00,1.01,1.585037e-25,inf
21732,0.000000e+00,0.000000e+00,1.03,1.585037e-25,inf
21733,0.000000e+00,0.000000e+00,1.03,1.585037e-25,inf
21734,0.000000e+00,0.000000e+00,0.79,1.585037e-25,inf
21735,0.000000e+00,0.000000e+00,0.81,1.585037e-25,inf
21736,0.000000e+00,0.000000e+00,0.81,1.585037e-25,inf
21737,0.000000e+00,0.000000e+00,0.94,1.585037e-25,inf
21738,0.000000e+00,0.000000e+00,0.98,1.585037e-25,inf
21739,0.000000e+00,0.000000e+00,0.99,1.585037e-25,inf
21740,0.000000e+00,0.000000e+00,0.78,1.585037e-25,inf
21766,4.497594e-12,-4.497594e-18,0.979,2.366737e-40,1.170010e-10
21779,0.000000e+00,0.000000e+00,1.092,1.585037e-25,inf
21815,0.000000e+00,0.000000e+00,0.95,1.283581e-30,inf
21816,2.781914e-05,-2.785789e-11,0.97,9.080004e-27,1.171640e-10
22052,1.022387e+00,-2.900568e+02,0.96,2.050515e+01,6.914560e-01
22053,1.022387e+00,-2.900568e+02,1.04,2.050515e+01,6.914560e-01
22068,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
22069,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
22070,0.000000e+00,0.000000e+00,1.08,1.585037e-25,inf
22071,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
22072,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
22073,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
22074,0.000000e+00,0.000000e+00,1.08,1.585037e-25,inf
22075,0.000000e+00,0.000000e+00,1.08,1.585037e-25,inf
22076,3.809364e-11,-3.809364e-17,1.08,1.697831e-38,1.170010e-10
22077,3.809364e-11,-3.809364e-17,1.09,1.697831e-38,1.170010e-10
22078,3.809364e-11,-3.809364e-17,1.09,1.697831e-38,1.170010e-10
22079,3.809364e-11,-3.809364e-17,1.09,1.697831e-38,1.170010e-10
22080,3.809364e-11,-3.809364e-17,1.11,1.697831e-38,1.170010e-10
22081,3.809364e-11,-3.809364e-17,1.07,1.697831e-38,1.170010e-10
22082,3.809364e-11,-3.809364e-17,1.08,1.697831e-38,1.170010e-10
22083,3.809364e-11,-3.809364e-17,1.09,1.697831e-38,1.170010e-10
22084,3.809364e-11,-3.809364e-17,1.1,1.697831e-38,1.170010e-10
22085,3.809364e-11,-3.809364e-17,1.07,1.697831e-38,1.170010e-10
22110,1.022387e+00,-2.900568e+02,0.929,2.050515e+01,6.914560e-01
22111,1.022387e+00,-2.900568e+02,0.913,2.050515e+01,6.914560e-01
22112,1.022387e+00,-2.900568e+02,0.925,2.050515e+01,6.914560e-01
22113,1.022387e+00,-2.900568e+02,0.91,2.050515e+01,6.914560e-01
22114,1.022387e+00,-2.900568e+02,0.903,2.050515e+01,6.914560e-01
22115,1.022387e+00,-2.900568e+02,0.89,2.050515e+01,6.914560e-01
22116,1.022387e+00,-2.900568e+02,0.997,2.050515e+01,6.914560e-01
22117,1.022387e+00,-2.900568e+02,0.925,2.050515e+01,6.914560e-01
22118,1.022387e+00,-2.900568e+02,0.923,2.050515e+01,6.914560e-01
22119,1.022387e+00,-2.900568e+02,0.923,2.050515e+01,6.914560e-01
22120,1.022387e+00,-2.900568e+02,0.997,2.050515e+01,6.914560e-01
22121,1.022387e+00,-2.900568e+02,0.999,2.050515e+01,6.914560e-01
22122,1.022387e+00,-2.900568e+02,0.78,2.050515e+01,6.914560e-01
22181,0.000000e+00,0.000000e+00,0.949,1.585037e-25,inf
22182,0.000000e+00,0.000000e+00,1.014,1.585037e-25,inf
22183,0.000000e+00,0.000000e+00,1.004,1.585037e-25,inf
22184,0.000000e+00,0.000000e+00,0.989,1.585037e-25,inf
22185,0.000000e+00,0.000000e+00,0.994,1.585037e-25,inf
22186,0.000000e+00,0.000000e+00,0.989,1.585037e-25,inf
22187,0.000000e+00,0.000000e+00,0.96,1.585037e-25,inf
22188,0.000000e+00,0.000000e+00,1.0,1.585037e-25,inf
22189,0.000000e+00,0.000000e+00,1.0,1.585037e-25,inf
22192,3.249355e-08,-3.249360e-14,1.0,1.235336e-32,1.170012e-10
22193,3.249355e-08,-3.249360e-14,0.97,1.235336e-32,1.170012e-10
22331,2.474700e-06,-2.475178e-12,0.993,7.168069e-29,1.170236e-10
22332,2.474700e-06,-2.475178e-12,0.993,7.168069e-29,1.170236e-10
22333,2.474700e-06,-2.475178e-12,0.993,7.168069e-29,1.170236e-10
22418,1.022387e+00,-2.900568e+02,0.96,2.050515e+01,6.914560e-01
22487,0.000000e+00,0.000000e+00,1.05,6.856776e-40,inf
22488,0.000000e+00,0.000000e+00,1.01,6.856776e-40,inf
22489,0.000000e+00,0.000000e+00,1.09,6.856776e-40,inf
22490,0.000000e+00,0.000000e+00,1.09,6.856776e-40,inf
22491,0.000000e+00,0.000000e+00,1.02,6.856776e-40,inf
22502,1.147249e-04,-1.166780e-10,0.9,1.592822e-25,1.189928e-10
22503,1.147249e-04,-1.166780e-10,1.06,1.592822e-25,1.189928e-10
22504,1.147249e-04,-1.166780e-10,,1.592822e-25,1.189928e-10
22505,1.147249e-04,-1.166780e-10,1.09,1.592822e-25,1.189928e-10
22506,1.147249e-04,-1.166780e-10,,1.592822e-25,1.189928e-10
22633,1.080675e-04,-1.086327e-10,1.108,1.380737e-25,1.176129e-10
22634,1.080675e-04,-1.086327e-10,1.114,1.380737e-25,1.176129e-10
22635,1.080675e-04,-1.086327e-10,1.096,1.380737e-25,1.176129e-10
22636,1.080675e-04,-1.086327e-10,1.084,1.380737e-25,1.176129e-10
22667,0.000000e+00,0.000000e+00,1.06,1.344879e-25,inf
22679,0.000000e+00,0.000000e+00,0.95,7.323414e-40,inf
22680,0.000000e+00,0.000000e+00,1.02,7.323414e-40,inf
22681,0.000000e+00,0.000000e+00,1.05,7.323414e-40,inf
22774,0.000000e+00,0.000000e+00,1.0,9.814540e-24,inf
22775,0.000000e+00,0.000000e+00,,9.814540e-24,inf
23024,0.000000e+00,0.000000e+00,0.7,1.317539e-36,inf
23025,0.000000e+00,0.000000e+00,0.81,1.317539e-36,inf
23026,0.000000e+00,0.000000e+00,0.83,1.317539e-36,inf
23027,0.000000e+00,0.000000e+00,0.89,1.317539e-36,inf
23058,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
23103,8.735451e-11,-8.735451e-17,1.06,8.928124e-38,1.170010e-10
23104,8.735451e-11,-8.735451e-17,1.06,8.928124e-38,1.170010e-10
23105,8.735451e-11,-8.735451e-17,1.06,8.928124e-38,1.170010e-10
23106,8.735451e-11,-8.735451e-17,1.06,8.928124e-38,1.170010e-10
23107,8.735451e-11,-8.735451e-17,1.02,8.928124e-38,1.170010e-10
23108,8.735451e-11,-8.735451e-17,1.02,8.928124e-38,1.170010e-10
23109,8.735451e-11,-8.735451e-17,1.02,8.928124e-38,1.170010e-10
23110,8.735451e-11,-8.735451e-17,1.02,8.928124e-38,1.170010e-10
23301,3.626154e-11,-3.626154e-17,0.916,1.538445e-38,1.170010e-10
23302,3.626154e-11,-3.626154e-17,1.11,1.538445e-38,1.170010e-10
23303,3.626154e-11,-3.626154e-17,0.996,1.538445e-38,1.170010e-10
23304,3.626154e-11,-3.626154e-17,0.773,1.538445e-38,1.170010e-10
23305,3.626154e-11,-3.626154e-17,0.7490000000000001,1.538445e-38,1.170010e-10
23306,3.626154e-11,-3.626154e-17,1.05,1.538445e-38,1.170010e-10
23307,0.000000e+00,0.000000e+00,0.872,1.336819e-37,inf
23338,0.000000e+00,0.000000e+00,0.97,1.585037e-25,inf
23340,1.203733e-14,-1.203734e-20,0.732,1.695316e-45,1.170011e-10
23341,1.203733e-14,-1.203734e-20,0.797,1.695316e-45,1.170011e-10
23342,1.203733e-14,-1.203734e-20,0.7909999999999999,1.695316e-45,1.170011e-10
23343,1.203733e-14,-1.203734e-20,0.745,1.695316e-45,1.170011e-10
23344,1.203733e-14,-1.203734e-20,0.436,1.695316e-45,1.170011e-10
23345,0.000000e+00,0.000000e+00,,2.533631e-42,inf
23346,0.000000e+00,0.000000e+00,,2.533631e-42,inf
23347,0.000000e+00,0.000000e+00,,2.533631e-42,inf
23348,0.000000e+00,0.000000e+00,,2.533631e-42,inf
23349,0.000000e+00,0.000000e+00,,2.533631e-42,inf
23350,0.000000e+00,0.000000e+00,,6.374123e-45,inf
23351,0.000000e+00,0.000000e+00,,6.374123e-45,inf
23352,0.000000e+00,0.000000e+00,,6.374123e-45,inf
23353,0.000000e+00,0.000000e+00,,6.374123e-45,inf
23354,0.000000e+00,0.000000e+00,,6.374123e-45,inf
23355,1.203733e-14,-1.203734e-20,0.58,1.695316e-45,1.170011e-10
23356,1.203733e-14,-1.203734e-20,0.86,1.695316e-45,1.170011e-10
23357,1.203733e-14,-1.203734e-20,0.8,1.695316e-45,1.170011e-10
23358,1.203733e-14,-1.203734e-20,0.82,1.695316e-45,1.170011e-10
23359,1.203733e-14,-1.203734e-20,0.7,1.695316e-45,1.170011e-10
23525,0.000000e+00,0.000000e+00,1.02,6.408746e-34,inf
23526,0.000000e+00,0.000000e+00,0.8809999999999999,6.408746e-34,inf
23645,0.000000e+00,0.000000e+00,1.03,1.585037e-25,inf
23646,7.947920e-11,-7.947920e-17,0.7,7.390885e-38,1.170010e-10
23647,7.947920e-11,-7.947920e-17,0.71,7.390885e-38,1.170010e-10
23648,7.947920e-11,-7.947920e-17,0.76,7.390885e-38,1.170010e-10
23679,0.000000e+00,0.000000e+00,0.96,4.755370e-36,inf
23680,1.162199e-05,-1.163129e-11,1.02,1.582870e-27,1.170946e-10
23681,0.000000e+00,0.000000e+00,1.0,3.017231e-34,inf
23682,0.000000e+00,0.000000e+00,1.0,5.302553e-34,inf
23683,7.599623e-10,-7.599624e-16,0.97,6.757307e-36,1.170010e-10
23684,0.000000e+00,0.000000e+00,1.0,5.432599e-29,inf
23685,0.000000e+00,0.000000e+00,0.91,5.432599e-29,inf
23712,1.484123e-07,-1.484134e-13,0.92,2.577127e-31,1.170019e-10
23844,0.000000e+00,0.000000e+00,,1.585037e-25,inf
23845,0.000000e+00,0.000000e+00,,1.585037e-25,inf
24010,5.897921e-08,-5.898509e-14,1.11,4.070746e-32,1.170126e-10
24011,0.000000e+00,0.000000e+00,1.1,7.989357e-30,inf
24012,0.000000e+00,0.000000e+00,1.1,7.989357e-30,inf
24013,0.000000e+00,0.000000e+00,1.08,7.989357e-30,inf
24014,0.000000e+00,0.000000e+00,1.05,7.989357e-30,inf
24126,0.000000e+00,0.000000e+00,0.95,8.526734e-40,inf
24127,0.000000e+00,0.000000e+00,1.0,8.526734e-40,inf
24128,0.000000e+00,0.000000e+00,1.016,8.526734e-40,inf
24129,0.000000e+00,0.000000e+00,1.02,8.526734e-40,inf
24130,0.000000e+00,0.000000e+00,1.02,8.526734e-40,inf
24209,7.007792e-06,-7.057720e-12,1.108,5.827984e-28,1.178346e-10
24285,7.440467e-10,-7.440467e-16,0.97,6.477239e-36,1.170010e-10
24286,7.440467e-10,-7.440467e-16,1.01,6.477239e-36,1.170010e-10
24287,7.440467e-10,-7.440467e-16,1.0,6.477239e-36,1.170010e-10
24368,0.000000e+00,0.000000e+00,0.98,3.347524e-35,inf
24369,2.406289e-11,-2.406289e-17,0.99,6.774622e-39,1.170010e-10
24370,2.406289e-11,-2.406289e-17,1.08,6.774622e-39,1.170010e-10
24371,2.406289e-11,-2.406289e-17,1.08,6.774622e-39,1.170010e-10
24372,2.406289e-11,-2.406289e-17,1.11,6.774622e-39,1.170010e-10
24388,0.000000e+00,0.000000e+00,0.8,1.585037e-25,inf
24389,1.439234e-10,-1.439234e-16,0.87,2.423553e-37,1.170010e-10
24390,1.439234e-10,-1.439234e-16,0.89,2.423553e-37,1.170010e-10
24391,0.000000e+00,0.000000e+00,0.8,2.364755e-28,inf
24465,0.000000e+00,0.000000e+00,1.077,1.317539e-36,inf
24508,0.000000e+00,0.000000e+00,,1.585037e-25,inf
24507,0.000000e+00,0.000000e+00,,1.585037e-25,inf
24509,0.000000e+00,0.000000e+00,,1.585037e-25,inf
24582,0.000000e+00,0.000000e+00,1.08,1.585037e-25,inf
24588,0.000000e+00,0.000000e+00,1.08,1.585037e-25,inf
24704,0.000000e+00,0.000000e+00,1.04,1.585037e-25,inf
24705,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
24706,0.000000e+00,0.000000e+00,1.07,1.585037e-25,inf
24707,0.000000e+00,0.000000e+00,1.06,1.585037e-25,inf
24708,0.000000e+00,0.000000e+00,1.03,1.585037e-25,inf
24709,0.000000e+00,0.000000e+00,1.07,1.585037e-25,inf
24710,0.000000e+00,0.000000e+00,1.08,1.585037e-25,inf
24711,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
24712,0.000000e+00,0.000000e+00,1.04,1.585037e-25,inf
24713,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
24714,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
24715,0.000000e+00,0.000000e+00,1.06,1.585037e-25,inf
24716,0.000000e+00,0.000000e+00,1.07,1.585037e-25,inf
24717,0.000000e+00,0.000000e+00,1.08,1.585037e-25,inf
24969,0.000000e+00,0.000000e+00,1.06,1.585037e-25,inf
24986,9.851650e-08,-9.851720e-14,1.02,1.135569e-31,1.170018e-10
24987,9.851650e-08,-9.851720e-14,,1.135569e-31,1.170018e-10
24988,9.851650e-08,-9.851720e-14,1.02,1.135569e-31,1.170018e-10
24989,9.851650e-08,-9.851720e-14,,1.135569e-31,1.170018e-10
24990,9.851650e-08,-9.851720e-14,0.96,1.135569e-31,1.170018e-10
24991,9.851650e-08,-9.851720e-14,,1.135569e-31,1.170018e-10
25161,1.022387e+00,-2.900568e+02,0.9,2.050515e+01,6.914560e-01
25162,1.022387e+00,-2.900568e+02,0.9,2.050515e+01,6.914560e-01
25230,0.000000e+00,0.000000e+00,0.88,3.617623e-36,inf
25232,0.000000e+00,0.000000e+00,0.86,3.617623e-36,inf
25234,0.000000e+00,0.000000e+00,0.79,3.617623e-36,inf
25291,0.000000e+00,0.000000e+00,0.941,1.585037e-25,inf
25293,0.000000e+00,0.000000e+00,,1.585037e-25,inf
25300,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
25301,0.000000e+00,0.000000e+00,1.02,1.585037e-25,inf
25340,0.000000e+00,0.000000e+00,1.06,3.700234e-42,inf
25341,0.000000e+00,0.000000e+00,1.07,2.163805e-42,inf
25342,0.000000e+00,0.000000e+00,1.08,1.182116e-42,inf
25343,2.660915e-13,-2.660915e-19,1.07,8.284219e-43,1.170010e-10
25344,0.000000e+00,0.000000e+00,1.06,3.700234e-42,inf
25345,0.000000e+00,0.000000e+00,1.07,2.163805e-42,inf
25346,0.000000e+00,0.000000e+00,1.07,1.182116e-42,inf
25347,2.660915e-13,-2.660915e-19,1.07,8.284219e-43,1.170010e-10
25673,1.022387e+00,-2.900568e+02,1.01,2.050515e+01,6.914560e-01
25674,1.022387e+00,-2.900568e+02,0.98,2.050515e+01,6.914560e-01
25675,1.022387e+00,-2.900568e+02,0.81,2.050515e+01,6.914560e-01
25842,0.000000e+00,0.000000e+00,1.0,1.732242e-42,inf
25843,0.000000e+00,0.000000e+00,0.98,1.732242e-42,inf
25844,0.000000e+00,0.000000e+00,0.98,1.732242e-42,inf
25845,0.000000e+00,0.000000e+00,0.98,1.732242e-42,inf
26196,0.000000e+00,0.000000e+00,0.856,1.585037e-25,inf
26197,0.000000e+00,0.000000e+00,1.02,1.585037e-25,inf
26269,0.000000e+00,0.000000e+00,1.12,1.988106e-35,inf
26523,0.000000e+00,0.000000e+00,1.09,1.585037e-25,inf
26524,0.000000e+00,0.000000e+00,1.051,1.585037e-25,inf
26633,0.000000e+00,0.000000e+00,0.99,3.617623e-36,inf
26690,0.000000e+00,0.000000e+00,0.97,1.585037e-25,inf
26691,0.000000e+00,0.000000e+00,1.01,1.585037e-25,inf
26950,1.080675e-04,-1.086327e-10,0.96,1.380737e-25,1.176129e-10
26951,1.080675e-04,-1.086327e-10,0.96,1.380737e-25,1.176129e-10
26952,1.080675e-04,-1.086327e-10,1.03,1.380737e-25,1.176129e-10
26953,1.080675e-04,-1.086327e-10,1.04,1.380737e-25,1.176129e-10
26954,1.080675e-04,-1.086327e-10,0.98,1.380737e-25,1.176129e-10
26955,1.080675e-04,-1.086327e-10,0.95,1.380737e-25,1.176129e-10
26956,1.080675e-04,-1.086327e-10,1.03,1.380737e-25,1.176129e-10
26957,1.080675e-04,-1.086327e-10,1.05,1.380737e-25,1.176129e-10
27118,2.630159e-07,-2.630084e-13,0.95,8.093358e-31,1.169976e-10
27119,2.630159e-07,-2.630084e-13,0.967,8.093358e-31,1.169976e-10
27120,2.630159e-07,-2.630084e-13,0.9,8.093358e-31,1.169976e-10
27123,2.630159e-07,-2.630084e-13,0.972,8.093358e-31,1.169976e-10
27124,2.630159e-07,-2.630084e-13,0.757,8.093358e-31,1.169976e-10
27125,2.630159e-07,-2.630084e-13,0.82,8.093358e-31,1.169976e-10
27126,2.630159e-07,-2.630084e-13,0.852,8.093358e-31,1.169976e-10
27416,5.077361e-11,-5.077365e-17,1.02,3.016243e-38,1.170011e-10
27419,5.077361e-11,-5.077365e-17,1.03,3.016243e-38,1.170011e-10
27452,3.626154e-11,-3.626154e-17,1.06,1.538445e-38,1.170010e-10
27464,0.000000e+00,0.000000e+00,1.04,1.585037e-25,inf
27595,1.220137e-07,-1.220133e-13,0.892,1.741821e-31,1.170006e-10
27596,1.220137e-07,-1.220133e-13,1.01,1.741821e-31,1.170006e-10
27597,1.220137e-07,-1.220133e-13,1.03,1.741821e-31,1.170006e-10
27603,9.362132e-11,-9.362132e-17,1.05,1.025508e-37,1.170010e-10
27634,1.022387e+00,-2.900568e+02,0.92,2.050515e+01,6.914560e-01
27635,,,1.0,,
27743,0.000000e+00,0.000000e+00,1.02,7.313891e-32,inf
27744,0.000000e+00,0.000000e+00,,7.313891e-32,inf
27745,0.000000e+00,0.000000e+00,,7.313891e-32,inf
27746,0.000000e+00,0.000000e+00,,7.313891e-32,inf
27747,0.000000e+00,0.000000e+00,,7.313891e-32,inf
27748,0.000000e+00,0.000000e+00,,7.313891e-32,inf
27749,0.000000e+00,0.000000e+00,,7.313891e-32,inf
27851,1.013422e+00,-2.900578e+02,1.08,2.072573e+01,7.050747e-01
27852,2.227999e-06,-2.228170e-12,1.03,5.808798e-29,1.170100e-10
27853,2.227999e-06,-2.228170e-12,0.893,5.808798e-29,1.170100e-10
27854,2.227999e-06,-2.228170e-12,0.986,5.808798e-29,1.170100e-10
27855,2.227999e-06,-2.228170e-12,0.997,5.808798e-29,1.170100e-10
27856,2.227999e-06,-2.228170e-12,0.638,5.808798e-29,1.170100e-10
27857,2.227999e-06,-2.228170e-12,1.0,5.808798e-29,1.170100e-10
27858,2.227999e-06,-2.228170e-12,1.085,5.808798e-29,1.170100e-10
27859,2.227999e-06,-2.228170e-12,1.006,5.808798e-29,1.170100e-10
27972,0.000000e+00,0.000000e+00,0.91,1.585037e-25,inf
27973,0.000000e+00,0.000000e+00,0.86,1.585037e-25,inf
27974,0.000000e+00,0.000000e+00,0.82,1.585037e-25,inf
27975,0.000000e+00,0.000000e+00,0.77,1.585037e-25,inf
27976,0.000000e+00,0.000000e+00,0.87,1.585037e-25,inf
28007,0.000000e+00,0.000000e+00,0.93,2.024853e-29,inf
28012,0.000000e+00,0.000000e+00,0.94,2.024853e-29,inf
28016,0.000000e+00,0.000000e+00,0.95,2.024853e-29,inf
