target,sample_count,MAE,RMSE,R2
Voc,1237,0.053344585786289554,0.07810513292722124,0.5584794790667549
Jsc,1237,1.9733292947316767,2.901303252559841,0.6140399725707999
PCE,1237,2.2656740151577566,3.0083676631158367,0.6297855073416618
FF,1237,0.060140835867671646,0.12102618325528443,0.5093358091516864
